Reference,MPN,Footprint,Pin,Function,Expected net,Pad X mm,Pad Y mm,Pad width mm,Pad height mm,Manufacturer source
J1,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,A1,GND,GND1,-3.25,-4.045,0.6,1.45,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J1,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,A12,GND,GND1,3.25,-4.045,0.6,1.45,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J1,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,B1,GND,GND1,3.25,-4.045,0.6,1.45,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J1,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,B12,GND,GND1,-3.25,-4.045,0.6,1.45,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J1,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,SH,SHIELD,GND1,-4.32,-3.13,1,2.1,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J1,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,SH,SHIELD,GND1,-4.32,1.05,1,1.6,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J1,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,SH,SHIELD,GND1,4.32,-3.13,1,2.1,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J1,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,SH,SHIELD,GND1,4.32,1.05,1,1.6,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J1,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,A4,VBUS,VBUS_HOST,-2.45,-4.045,0.6,1.45,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J1,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,A9,VBUS,VBUS_HOST,2.45,-4.045,0.6,1.45,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J1,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,B4,VBUS,VBUS_HOST,2.45,-4.045,0.6,1.45,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J1,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,B9,VBUS,VBUS_HOST,-2.45,-4.045,0.6,1.45,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J1,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,A5,CC1,HOST_CC1,-1.25,-4.045,0.3,1.45,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J1,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,B5,CC2,HOST_CC2,1.75,-4.045,0.3,1.45,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J1,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,A8,SBU1,NC,1.25,-4.045,0.3,1.45,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J1,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,B8,SBU2,NC,-1.75,-4.045,0.3,1.45,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J1,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,A6,D+,HOST_D+,-0.25,-4.045,0.3,1.45,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J1,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,B6,D+,HOST_D+,0.75,-4.045,0.3,1.45,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J1,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,A7,D-,HOST_D-,0.25,-4.045,0.3,1.45,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J1,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,B7,D-,HOST_D-,-0.75,-4.045,0.3,1.45,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
U2,USBLC6-2SC6,hub-lib:SOT-23-6,1,I/O1,HOST_D-,-1.1375,-0.95,1.325,0.6,https://www.st.com/resource/en/datasheet/usblc6-2.pdf
U2,USBLC6-2SC6,hub-lib:SOT-23-6,6,I/O1,HOST_D-,1.1375,-0.95,1.325,0.6,https://www.st.com/resource/en/datasheet/usblc6-2.pdf
U2,USBLC6-2SC6,hub-lib:SOT-23-6,3,I/O2,HOST_D+,-1.1375,0.95,1.325,0.6,https://www.st.com/resource/en/datasheet/usblc6-2.pdf
U2,USBLC6-2SC6,hub-lib:SOT-23-6,4,I/O2,HOST_D+,1.1375,0.95,1.325,0.6,https://www.st.com/resource/en/datasheet/usblc6-2.pdf
U2,USBLC6-2SC6,hub-lib:SOT-23-6,2,GND,GND1,-1.1375,0,1.325,0.6,https://www.st.com/resource/en/datasheet/usblc6-2.pdf
U2,USBLC6-2SC6,hub-lib:SOT-23-6,5,VBUS,VBUS_HOST,1.1375,0,1.325,0.6,https://www.st.com/resource/en/datasheet/usblc6-2.pdf
C1,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,1,,VBUS_HOST,-0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
C1,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,2,,GND1,0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
C2,GRM188R61E105KA12D,hub-lib:C_0603_1608Metric,1,,VBUS_HOST,-0.775,0,0.9,0.95,https://www.murata.com/en-global/products/productdetail?partno=GRM188R61E105KA12%23
C2,GRM188R61E105KA12D,hub-lib:C_0603_1608Metric,2,,GND1,0.775,0,0.9,0.95,https://www.murata.com/en-global/products/productdetail?partno=GRM188R61E105KA12%23
U22,TLV75533PDBVR,hub-lib:SOT-23-5,1,IN,VBUS_HOST,-1.1375,-0.95,1.325,0.6,https://www.ti.com/lit/ds/symlink/tlv755p.pdf
U22,TLV75533PDBVR,hub-lib:SOT-23-5,2,GND,GND1,-1.1375,0,1.325,0.6,https://www.ti.com/lit/ds/symlink/tlv755p.pdf
U22,TLV75533PDBVR,hub-lib:SOT-23-5,3,EN,VBUS_HOST,-1.1375,0.95,1.325,0.6,https://www.ti.com/lit/ds/symlink/tlv755p.pdf
U22,TLV75533PDBVR,hub-lib:SOT-23-5,4,NC,NC,1.1375,0.95,1.325,0.6,https://www.ti.com/lit/ds/symlink/tlv755p.pdf
U22,TLV75533PDBVR,hub-lib:SOT-23-5,5,OUT,HOST_3V3,1.1375,-0.95,1.325,0.6,https://www.ti.com/lit/ds/symlink/tlv755p.pdf
C61,GRM188R61E105KA12D,hub-lib:C_0603_1608Metric,1,,HOST_3V3,-0.775,0,0.9,0.95,https://www.murata.com/en-global/products/productdetail?partno=GRM188R61E105KA12%23
C61,GRM188R61E105KA12D,hub-lib:C_0603_1608Metric,2,,GND1,0.775,0,0.9,0.95,https://www.murata.com/en-global/products/productdetail?partno=GRM188R61E105KA12%23
U3,TUSB320LAIRWBR,hub-lib:Texas_X2QFN-12_1.6x1.6mm_P0.4mm,1,CC1,HOST_CC1,-0.725,-0.2,0.85,0.2,https://www.ti.com/lit/ds/symlink/tusb320lai.pdf
U3,TUSB320LAIRWBR,hub-lib:Texas_X2QFN-12_1.6x1.6mm_P0.4mm,2,CC2,HOST_CC2,-0.725,0.2,0.85,0.2,https://www.ti.com/lit/ds/symlink/tusb320lai.pdf
U3,TUSB320LAIRWBR,hub-lib:Texas_X2QFN-12_1.6x1.6mm_P0.4mm,3,PORT,GND1,-0.6,0.825,0.2,0.65,https://www.ti.com/lit/ds/symlink/tusb320lai.pdf
U3,TUSB320LAIRWBR,hub-lib:Texas_X2QFN-12_1.6x1.6mm_P0.4mm,4,VBUS_DET,HOST_VDET,-0.2,0.825,0.2,0.65,https://www.ti.com/lit/ds/symlink/tusb320lai.pdf
U3,TUSB320LAIRWBR,hub-lib:Texas_X2QFN-12_1.6x1.6mm_P0.4mm,5,ADDR,NC,0.2,0.825,0.2,0.65,https://www.ti.com/lit/ds/symlink/tusb320lai.pdf
U3,TUSB320LAIRWBR,hub-lib:Texas_X2QFN-12_1.6x1.6mm_P0.4mm,6,OUT3,NC,0.6,0.825,0.2,0.65,https://www.ti.com/lit/ds/symlink/tusb320lai.pdf
U3,TUSB320LAIRWBR,hub-lib:Texas_X2QFN-12_1.6x1.6mm_P0.4mm,7,OUT1,HOST_OUT1,0.725,0.2,0.85,0.2,https://www.ti.com/lit/ds/symlink/tusb320lai.pdf
U3,TUSB320LAIRWBR,hub-lib:Texas_X2QFN-12_1.6x1.6mm_P0.4mm,8,OUT2,HOST_OUT2,0.725,-0.2,0.85,0.2,https://www.ti.com/lit/ds/symlink/tusb320lai.pdf
U3,TUSB320LAIRWBR,hub-lib:Texas_X2QFN-12_1.6x1.6mm_P0.4mm,9,ID,NC,0.6,-0.825,0.2,0.65,https://www.ti.com/lit/ds/symlink/tusb320lai.pdf
U3,TUSB320LAIRWBR,hub-lib:Texas_X2QFN-12_1.6x1.6mm_P0.4mm,10,GND,GND1,0.2,-0.825,0.2,0.65,https://www.ti.com/lit/ds/symlink/tusb320lai.pdf
U3,TUSB320LAIRWBR,hub-lib:Texas_X2QFN-12_1.6x1.6mm_P0.4mm,11,EN_N,GND1,-0.2,-0.825,0.2,0.65,https://www.ti.com/lit/ds/symlink/tusb320lai.pdf
U3,TUSB320LAIRWBR,hub-lib:Texas_X2QFN-12_1.6x1.6mm_P0.4mm,12,VDD,HOST_3V3,-0.6,-0.825,0.2,0.65,https://www.ti.com/lit/ds/symlink/tusb320lai.pdf
R1,ERJ2RKF9093X,hub-lib:R_0402_1005Metric,1,,VBUS_HOST,-0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R1,ERJ2RKF9093X,hub-lib:R_0402_1005Metric,2,,HOST_VDET,0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R2,ERJ2RKF1002X,hub-lib:R_0402_1005Metric,1,,HOST_3V3,-0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R2,ERJ2RKF1002X,hub-lib:R_0402_1005Metric,2,,HOST_OUT1,0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R3,ERJ2RKF1002X,hub-lib:R_0402_1005Metric,1,,HOST_3V3,-0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R3,ERJ2RKF1002X,hub-lib:R_0402_1005Metric,2,,HOST_OUT2,0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
C7,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,1,,HOST_3V3,-0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
C7,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,2,,GND1,0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
U24,SN74LVC1G04DBVR,hub-lib:SOT-23-5,1,NC,NC,-1.1375,-0.95,1.325,0.6,https://www.ti.com/lit/ds/symlink/sn74lvc1g04.pdf
U24,SN74LVC1G04DBVR,hub-lib:SOT-23-5,2,,HOST_OUT1,-1.1375,0,1.325,0.6,https://www.ti.com/lit/ds/symlink/sn74lvc1g04.pdf
U24,SN74LVC1G04DBVR,hub-lib:SOT-23-5,3,GND,GND1,-1.1375,0.95,1.325,0.6,https://www.ti.com/lit/ds/symlink/sn74lvc1g04.pdf
U24,SN74LVC1G04DBVR,hub-lib:SOT-23-5,4,,HOST_PWR_OK,1.1375,0.95,1.325,0.6,https://www.ti.com/lit/ds/symlink/sn74lvc1g04.pdf
U24,SN74LVC1G04DBVR,hub-lib:SOT-23-5,5,VCC,HOST_3V3,1.1375,-0.95,1.325,0.6,https://www.ti.com/lit/ds/symlink/sn74lvc1g04.pdf
C8,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,1,,HOST_3V3,-0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
C8,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,2,,GND1,0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
R4,ERJ2RKF1003X,hub-lib:R_0402_1005Metric,1,,HOST_PWR_OK,-0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R4,ERJ2RKF1003X,hub-lib:R_0402_1005Metric,2,,GND1,0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
U26,TPS2553DBVR,hub-lib:SOT-23-6,1,IN,VBUS_HOST,-1.1375,-0.95,1.325,0.6,https://www.ti.com/lit/ds/symlink/tps2553.pdf
U26,TPS2553DBVR,hub-lib:SOT-23-6,2,GND,GND1,-1.1375,0,1.325,0.6,https://www.ti.com/lit/ds/symlink/tps2553.pdf
U26,TPS2553DBVR,hub-lib:SOT-23-6,3,EN,HOST_PWR_OK,-1.1375,0.95,1.325,0.6,https://www.ti.com/lit/ds/symlink/tps2553.pdf
U26,TPS2553DBVR,hub-lib:SOT-23-6,4,~{FAULT},HOST_LIMIT_N,1.1375,0.95,1.325,0.6,https://www.ti.com/lit/ds/symlink/tps2553.pdf
U26,TPS2553DBVR,hub-lib:SOT-23-6,5,ILIM,HOST_ILIM,1.1375,0,1.325,0.6,https://www.ti.com/lit/ds/symlink/tps2553.pdf
U26,TPS2553DBVR,hub-lib:SOT-23-6,6,OUT,HOST_CONVERTER_5V,1.1375,-0.95,1.325,0.6,https://www.ti.com/lit/ds/symlink/tps2553.pdf
R5,ERJ2RKF2872X,hub-lib:R_0402_1005Metric,1,,HOST_ILIM,-0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R5,ERJ2RKF2872X,hub-lib:R_0402_1005Metric,2,,GND1,0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R6,ERJ2RKF1002X,hub-lib:R_0402_1005Metric,1,,HOST_3V3,-0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R6,ERJ2RKF1002X,hub-lib:R_0402_1005Metric,2,,HOST_LIMIT_N,0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
C62,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,1,,VBUS_HOST,-0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
C62,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,2,,GND1,0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
TP1,,hub-lib:TestPoint_Pad_D1.0mm,1,1,HOST_PWR_OK,0,0,1,1,
TP2,,hub-lib:TestPoint_Pad_D1.0mm,1,1,HOST_LIMIT_N,0,0,1,1,
U45,TLV62568DBVR,hub-lib:SOT-23-5,1,EN,VBUS_HOST,-1.1375,-0.95,1.325,0.6,https://www.ti.com/lit/ds/symlink/tlv62568.pdf
U45,TLV62568DBVR,hub-lib:SOT-23-5,2,GND,GND1,-1.1375,0,1.325,0.6,https://www.ti.com/lit/ds/symlink/tlv62568.pdf
U45,TLV62568DBVR,hub-lib:SOT-23-5,3,SW,HOST18_SW,-1.1375,0.95,1.325,0.6,https://www.ti.com/lit/ds/symlink/tlv62568.pdf
U45,TLV62568DBVR,hub-lib:SOT-23-5,4,VIN,VBUS_HOST,1.1375,0.95,1.325,0.6,https://www.ti.com/lit/ds/symlink/tlv62568.pdf
U45,TLV62568DBVR,hub-lib:SOT-23-5,5,FB,HOST18_FB,1.1375,-0.95,1.325,0.6,https://www.ti.com/lit/ds/symlink/tlv62568.pdf
L4,XFL4020-222MEC,hub-lib:Coilcraft_XFL4020_4x4mm,1,1,HOST18_SW,-1.7,0,0.98,2.37,https://www.coilcraft.com/getmedia/50632d43-da1b-4cdb-8ab4-3029cab51df3/xfl4020.pdf
L4,XFL4020-222MEC,hub-lib:Coilcraft_XFL4020_4x4mm,2,2,U1_1V8_HOST,1.7,0,0.98,2.37,https://www.coilcraft.com/getmedia/50632d43-da1b-4cdb-8ab4-3029cab51df3/xfl4020.pdf
C113,GRM21BR61E475KA12L,hub-lib:C_0805_2012Metric,1,,VBUS_HOST,-0.95,0,1,1.45,https://www.murata.com/en-global/products/productdetail?partno=GRM21BR61E475KA12%23
C113,GRM21BR61E475KA12L,hub-lib:C_0805_2012Metric,2,,GND1,0.95,0,1,1.45,https://www.murata.com/en-global/products/productdetail?partno=GRM21BR61E475KA12%23
C114,GRM32ER71E226KE15L,hub-lib:C_1210_3225Metric,1,,U1_1V8_HOST,-1.475,0,1.15,2.7,https://www.murata.com/en-global/products/productdetail?partno=GRM32ER71E226KE15%23
C114,GRM32ER71E226KE15L,hub-lib:C_1210_3225Metric,2,,GND1,1.475,0,1.15,2.7,https://www.murata.com/en-global/products/productdetail?partno=GRM32ER71E226KE15%23
R114,ERJ2RKF2003X,hub-lib:R_0402_1005Metric,1,,U1_1V8_HOST,-0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R114,ERJ2RKF2003X,hub-lib:R_0402_1005Metric,2,,HOST18_FB,0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R115,ERJ2RKF1003X,hub-lib:R_0402_1005Metric,1,,HOST18_FB,-0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R115,ERJ2RKF1003X,hub-lib:R_0402_1005Metric,2,,GND1,0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
U1,ISOUSB211DPR,hub-lib:TI_DP0028A-C02_HV_SSOP28_8.2mm_Clearance,1,VBUS1,VBUS_HOST,-4.925,-4.225,1.65,0.45,https://www.ti.com/lit/ds/symlink/isousb211.pdf
U1,ISOUSB211DPR,hub-lib:TI_DP0028A-C02_HV_SSOP28_8.2mm_Clearance,2,V3P3V1,U1_3V3_HOST,-4.925,-3.575,1.65,0.45,https://www.ti.com/lit/ds/symlink/isousb211.pdf
U1,ISOUSB211DPR,hub-lib:TI_DP0028A-C02_HV_SSOP28_8.2mm_Clearance,3,GND1,GND1,-4.925,-2.925,1.65,0.45,https://www.ti.com/lit/ds/symlink/isousb211.pdf
U1,ISOUSB211DPR,hub-lib:TI_DP0028A-C02_HV_SSOP28_8.2mm_Clearance,4,V1P8V1,U1_1V8_HOST,-4.925,-2.275,1.65,0.45,https://www.ti.com/lit/ds/symlink/isousb211.pdf
U1,ISOUSB211DPR,hub-lib:TI_DP0028A-C02_HV_SSOP28_8.2mm_Clearance,5,VCC1,U1_1V8_HOST,-4.925,-1.625,1.65,0.45,https://www.ti.com/lit/ds/symlink/isousb211.pdf
U1,ISOUSB211DPR,hub-lib:TI_DP0028A-C02_HV_SSOP28_8.2mm_Clearance,6,V2OK,ISO_SIDE_OK,-4.925,-0.975,1.65,0.45,https://www.ti.com/lit/ds/symlink/isousb211.pdf
U1,ISOUSB211DPR,hub-lib:TI_DP0028A-C02_HV_SSOP28_8.2mm_Clearance,7,UD-,HOST_D-,-4.925,-0.325,1.65,0.45,https://www.ti.com/lit/ds/symlink/isousb211.pdf
U1,ISOUSB211DPR,hub-lib:TI_DP0028A-C02_HV_SSOP28_8.2mm_Clearance,8,UD+,HOST_D+,-4.925,0.325,1.65,0.45,https://www.ti.com/lit/ds/symlink/isousb211.pdf
U1,ISOUSB211DPR,hub-lib:TI_DP0028A-C02_HV_SSOP28_8.2mm_Clearance,9,EQ10,EQ10,-4.925,0.975,1.65,0.45,https://www.ti.com/lit/ds/symlink/isousb211.pdf
U1,ISOUSB211DPR,hub-lib:TI_DP0028A-C02_HV_SSOP28_8.2mm_Clearance,10,EQ11,EQ11,-4.925,1.625,1.65,0.45,https://www.ti.com/lit/ds/symlink/isousb211.pdf
U1,ISOUSB211DPR,hub-lib:TI_DP0028A-C02_HV_SSOP28_8.2mm_Clearance,11,V1P8V1,U1_1V8_HOST,-4.925,2.275,1.65,0.45,https://www.ti.com/lit/ds/symlink/isousb211.pdf
U1,ISOUSB211DPR,hub-lib:TI_DP0028A-C02_HV_SSOP28_8.2mm_Clearance,12,GND1,GND1,-4.925,2.925,1.65,0.45,https://www.ti.com/lit/ds/symlink/isousb211.pdf
U1,ISOUSB211DPR,hub-lib:TI_DP0028A-C02_HV_SSOP28_8.2mm_Clearance,13,CDPENZ1,U1_3V3_HOST,-4.925,3.575,1.65,0.45,https://www.ti.com/lit/ds/symlink/isousb211.pdf
U1,ISOUSB211DPR,hub-lib:TI_DP0028A-C02_HV_SSOP28_8.2mm_Clearance,14,NC,NC,-4.925,4.225,1.65,0.45,https://www.ti.com/lit/ds/symlink/isousb211.pdf
U1,ISOUSB211DPR,hub-lib:TI_DP0028A-C02_HV_SSOP28_8.2mm_Clearance,15,NC,NC,4.925,4.225,1.65,0.45,https://www.ti.com/lit/ds/symlink/isousb211.pdf
U1,ISOUSB211DPR,hub-lib:TI_DP0028A-C02_HV_SSOP28_8.2mm_Clearance,16,CDPENZ2,ISO_3V3,4.925,3.575,1.65,0.45,https://www.ti.com/lit/ds/symlink/isousb211.pdf
U1,ISOUSB211DPR,hub-lib:TI_DP0028A-C02_HV_SSOP28_8.2mm_Clearance,17,GND2,GND2,4.925,2.925,1.65,0.45,https://www.ti.com/lit/ds/symlink/isousb211.pdf
U1,ISOUSB211DPR,hub-lib:TI_DP0028A-C02_HV_SSOP28_8.2mm_Clearance,18,V1P8V2,U1_1V8_ISO,4.925,2.275,1.65,0.45,https://www.ti.com/lit/ds/symlink/isousb211.pdf
U1,ISOUSB211DPR,hub-lib:TI_DP0028A-C02_HV_SSOP28_8.2mm_Clearance,19,EQ21,EQ21,4.925,1.625,1.65,0.45,https://www.ti.com/lit/ds/symlink/isousb211.pdf
U1,ISOUSB211DPR,hub-lib:TI_DP0028A-C02_HV_SSOP28_8.2mm_Clearance,20,EQ20,EQ20,4.925,0.975,1.65,0.45,https://www.ti.com/lit/ds/symlink/isousb211.pdf
U1,ISOUSB211DPR,hub-lib:TI_DP0028A-C02_HV_SSOP28_8.2mm_Clearance,21,DD+,HUB_UP_D+,4.925,0.325,1.65,0.45,https://www.ti.com/lit/ds/symlink/isousb211.pdf
U1,ISOUSB211DPR,hub-lib:TI_DP0028A-C02_HV_SSOP28_8.2mm_Clearance,22,DD-,HUB_UP_D-,4.925,-0.325,1.65,0.45,https://www.ti.com/lit/ds/symlink/isousb211.pdf
U1,ISOUSB211DPR,hub-lib:TI_DP0028A-C02_HV_SSOP28_8.2mm_Clearance,23,V1OK,HOST_PRESENT,4.925,-0.975,1.65,0.45,https://www.ti.com/lit/ds/symlink/isousb211.pdf
U1,ISOUSB211DPR,hub-lib:TI_DP0028A-C02_HV_SSOP28_8.2mm_Clearance,24,VCC2,ISO_3V3,4.925,-1.625,1.65,0.45,https://www.ti.com/lit/ds/symlink/isousb211.pdf
U1,ISOUSB211DPR,hub-lib:TI_DP0028A-C02_HV_SSOP28_8.2mm_Clearance,25,V1P8V2,U1_1V8_ISO,4.925,-2.275,1.65,0.45,https://www.ti.com/lit/ds/symlink/isousb211.pdf
U1,ISOUSB211DPR,hub-lib:TI_DP0028A-C02_HV_SSOP28_8.2mm_Clearance,26,GND2,GND2,4.925,-2.925,1.65,0.45,https://www.ti.com/lit/ds/symlink/isousb211.pdf
U1,ISOUSB211DPR,hub-lib:TI_DP0028A-C02_HV_SSOP28_8.2mm_Clearance,27,V3P3V2,ISO_3V3,4.925,-3.575,1.65,0.45,https://www.ti.com/lit/ds/symlink/isousb211.pdf
U1,ISOUSB211DPR,hub-lib:TI_DP0028A-C02_HV_SSOP28_8.2mm_Clearance,28,VBUS2,ISO_3V3,4.925,-4.225,1.65,0.45,https://www.ti.com/lit/ds/symlink/isousb211.pdf
C3,GRM188R61E105KA12D,hub-lib:C_0603_1608Metric,1,,VBUS_HOST,-0.775,0,0.9,0.95,https://www.murata.com/en-global/products/productdetail?partno=GRM188R61E105KA12%23
C3,GRM188R61E105KA12D,hub-lib:C_0603_1608Metric,2,,GND1,0.775,0,0.9,0.95,https://www.murata.com/en-global/products/productdetail?partno=GRM188R61E105KA12%23
C4,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,1,,U1_3V3_HOST,-0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
C4,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,2,,GND1,0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
C28,GRM188R61E105KA12D,hub-lib:C_0603_1608Metric,1,,ISO_3V3,-0.775,0,0.9,0.95,https://www.murata.com/en-global/products/productdetail?partno=GRM188R61E105KA12%23
C28,GRM188R61E105KA12D,hub-lib:C_0603_1608Metric,2,,GND2,0.775,0,0.9,0.95,https://www.murata.com/en-global/products/productdetail?partno=GRM188R61E105KA12%23
C29,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,1,,ISO_3V3,-0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
C29,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,2,,GND2,0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
C63,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,1,,U1_1V8_HOST,-0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
